SITE_ID,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,EQP_ID,LOT_ID,PROD_MTRL_ID,SUB_PROD_MTRL_ID,MTRL_FACE_CD,INSP_REPT_CNT,STRIP_NO,X_VAL,Y_VAL,GRD_ID,DFCT_ID,DFCT_X_VAL,DFCT_Y_VAL,INSP_DT,IMG_FILE_NM,REVIEW_IMG_FILE_NM,INSP_FILE_NM,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030301,TOP,1,03,03,01,V,False,181357,207834,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030301,TOP,1,03,03,01,V,False,180973,207831,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030301,TOP,1,03,03,01,V,False,180782,207651,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030301,TOP,1,03,03,01,V,False,181357,207477,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030301,TOP,1,03,03,01,V,False,182932,207474,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030301,TOP,1,03,03,01,V,False,180593,207468,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030301,TOP,1,03,03,01,V,False,182740,207294,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030301,TOP,1,03,03,01,V,False,179399,207291,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030301,TOP,1,03,03,01,V,False,183511,207288,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030301,TOP,1,03,03,01,V,False,182932,207114,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030301,TOP,1,03,03,01,V,False,202466,204715,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030301,TOP,1,03,03,01,V,False,202262,204715,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030301,TOP,1,03,03,01,V,False,192888,203477,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030102,TOP,1,03,01,02,V,False,57353,131744,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030102,TOP,1,03,01,02,V,False,92030,146475,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030202,TOP,1,03,02,02,V,False,122354,147534,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030202,TOP,1,03,02,02,V,False,142476,128781,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030202,TOP,1,03,02,02,V,False,158309,128460,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030202,TOP,1,03,02,02,V,False,158312,129462,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030202,TOP,1,03,02,02,V,False,141855,132866,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030202,TOP,1,03,02,02,V,False,141909,132878,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030202,TOP,1,03,02,02,V,False,141801,144394,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030202,TOP,1,03,02,02,V,False,141786,145620,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030202,TOP,1,03,02,02,V,False,141789,145893,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030302,TOP,1,03,03,02,V,False,183127,147360,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030302,TOP,1,03,03,02,V,False,183046,129798,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030302,TOP,1,03,03,02,V,False,182938,129792,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030302,TOP,1,03,03,02,V,False,183322,129792,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030302,TOP,1,03,03,02,V,False,183706,129792,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030302,TOP,1,03,03,02,V,False,181087,129789,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030302,TOP,1,03,03,02,V,False,181471,129789,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030302,TOP,1,03,03,02,V,False,183430,129789,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030302,TOP,1,03,03,02,V,False,181171,129612,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030302,TOP,1,03,03,02,V,False,180896,129609,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030302,TOP,1,03,03,02,V,False,181279,129609,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030302,TOP,1,03,03,02,V,False,181663,129609,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030302,TOP,1,03,03,02,V,False,183130,129609,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
